Date,HP,INFN,DEA,MCY,KMB,AXL,JEF,ED,FIS,GPK,CTO,MAT,HBNC,AXSM,LBTYK,ARES,HLT,LKFN,ABUS,EHC,IONS,APH,GM,MMC,CG,LMAT,APAM,ATSG,CHD,DLB,LEN,LIN,MMM,ATNI,AEIS,FRME,HASI,ARCH,BK,AEO,DFIN,ADP,ASH,EVRG,ARWR,IIPR,CLFD,BBSI,ALRM,LXFR,GVA,CSGS,KOS,AUB,BLKB,BATRK,CENTA,AES,DVN,LEA,EIG,DHI,EGBN,LUMN,IRM,EQT,INCY,MKSI,MMI,BELFB,FPI,EWBC,KFRC,KMX,LH,BWA,ES,HSIC,ARI,HAIN,FLWS,BANC,IGT,CZNC,FIX,BYON,CINF,ANIP,HBAN,AMBC,DK,LNC,CRMT,AXTA,EPR,CXT,BFC,BLMN,KODK,AOSL
2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,-0.003750319024204085,-0.030771686454467595,-0.009450804557277426,0.01024240144449129,-0.008138723181461138,0.015361270533752247,0.010940512026723415,-0.019684150554919455,0.0012547948773242723,-0.00866555432929994,-0.007230125659673181,0.008130156971486446,-0.0012233077056023056,0.03208828386261042,0.026202324698989976,0.017972307047180447,-0.012598036742188512,-0.0006972515459331419,-0.08969592230354428,0.0007690739231689392,-0.024696935483351723,-0.005907086317469279,0.012827364200083569,0.004181045916225479,0.006386405798399775,0.02007919105984257,0.0004509713972775664,-0.011496845847903003,-0.006873621610280267,-0.005801664898594794,-0.026417733380336372,-0.013764027050864769,-0.0002081761861605358,-0.008708225889415111,-0.01136136193132753,-0.00437515917638942,-0.011136816267808047,-0.005361675042473202,0.007046484269033204,0.0065773225388339185,-0.0077270110111862245,-0.0057132429624235925,0.004301935891687592,-0.007643794326789077,-0.04469630962247795,0.04493860624758028,-0.026865902300966304,-0.021440217427092456,0.002002013790213475,-0.01435943049612387,-0.010820954786034509,-0.008619932478532544,-0.059188948402215,0.01106023462867789,-0.0043590146660132945,0.0,-0.013453739899279782,-0.023004644328224355,-0.007234099391354665,0.0017070035737898337,0.004468887823228851,-0.03025113088286524,-0.007997668458794571,-0.003077807797454035,-0.0017240814624326362,0.020408863594154614,-0.01498105610313516,-0.021875260623803072,-0.01764604649511714,-0.012008553345861372,0.008396398467326982,-0.0008445276074660057,-0.016941892222506194,-0.0020022687466516587,-0.005853991818241866,0.0048352278711525365,-0.006232151430453747,0.0022542541451509024,-0.0005738505388293014,-0.001123514174404594,-0.0015373144773858094,0.010348439775742069,-0.014701473196331083,-0.015966777722952408,0.019156338196002487,-0.07405760658296945,0.0071124817084742276,0.0,0.015711200711415074,-0.0069648907875845545,-0.005628497514773123,0.00990730018124042,-0.014670251456401218,-0.006834123843029616,-0.012384432707923665,-0.004822366922808907,-0.0002082967386458634,-0.021042544898919324,-0.01615542528752023,-0.044663029866415016
2019-01-15,0.003001341094038601,0.030771686454467595,0.008862755020556445,0.006133878489329447,0.0038633053141428064,0.05559045128246076,0.009283051787260188,0.017838822486201167,0.01007843363801264,0.005208583514586529,0.01855795088241985,0.018452151245370363,0.004274792703833352,0.04376504772171197,0.025066372653379965,0.013144491405073566,0.021047540765715134,0.005563320820320072,0.08701135951026218,0.01358690056764189,0.03262389572601787,0.0011102770992583721,-0.0029251322661334456,0.002328779035650541,0.021185862194502025,0.011600517094614737,0.017865671114972947,0.00767923146903593,0.010293098911776433,-0.001416272686984854,0.014932194347799577,-0.00501183765163038,-0.016950526194117188,0.0034398176248400247,-0.0013192517940399107,0.009545865908171525,0.0,-0.05860327224105166,0.02023981976791589,-0.0045489356100487655,0.043017344202200825,0.01086512091819003,0.0,0.005516422660701625,0.030473242896562613,-0.019389236963571754,0.025036120966703823,-0.0025832156869318723,0.025136000326131835,-0.009340921408796277,-0.011875623801520518,0.012754209020787055,0.04568827957644106,-0.00031427963327024244,0.017027930940614944,0.002754343754986621,-0.009264705784036043,0.026248126929127036,0.008750320641904619,-0.003759545091021721,0.01027326950815155,0.0015606517214177273,0.013036423589108281,-0.0018512581447334142,0.002011202677587587,0.007666495471242651,0.06857579257171142,0.0026562209081841814,0.01490912873095418,0.05137594145496793,-0.005029540552174971,0.009879083171622671,0.00742811193584636,-0.0072727782183523715,0.011296973771514729,0.0027884380730971436,0.012576777237943482,0.014899718412234364,0.005724166568987332,0.02168555239490466,-0.004626100816657708,-0.00481597280389634,-0.03539035546949698,0.018880281318623293,-0.0012517103560742981,0.03192498935862753,0.0005155407374042298,0.003202379526383581,0.003889772999418728,0.002684524407403188,0.0025053953461626755,0.0003585612879701827,-0.0036287145149227484,-0.023674649844530826,0.014120718062199167,-0.0009150061346909766,-0.002086014676766723,0.012371276155316746,-0.023065251185978797,-0.00780491022595875
2019-01-16,-0.009220166647963879,-0.018824067292528834,-0.0005884604557362394,0.014418747269599574,-0.01693771200173355,0.00287976888992425,0.019822793421218066,0.0077544108181992755,-0.009981870784708136,-0.0017334157401651673,0.02809256136772076,-0.006379600899337312,0.01571982373887959,0.015000326114509743,0.009760755553871014,-0.005035122413537874,-0.006365068706953636,0.011720116632513822,0.04468550862203169,-0.0016693988397067372,-0.01871153049008001,0.0029548253915470113,0.0031907088959042262,0.003910194300780212,0.021855699604448997,-0.009873549659511927,0.007936514002537365,-0.010681579562656474,-0.0001483324758115856,0.00455645831205409,-0.01139856631187941,6.367958394903894e-05,0.002854035052554771,0.00026397495462759935,0.0035143994176887183,0.029948819460963172,0.0,0.007408425360800663,0.02043343767986361,0.008072757311286427,-0.021277348285647868,0.0032443176001937246,0.019923584376489778,-0.001065235292913691,-0.010284603379882462,-0.005284794737959064,0.010929060090223874,-0.0005175453286927478,0.02192108762444267,-0.014706363659485078,-0.001406576440753593,0.014628879223374192,-0.009756203469468261,0.01652412395978864,0.008993767227406302,-0.0007861815398571004,0.014151867991829103,0.004523715817843055,-0.019507170153876263,0.022013188606311296,0.014985836966763255,-0.016507716529301497,0.039235602172885464,-0.012430468712797627,0.005723975756763533,-0.021713780979985664,-0.028330565638314376,-0.0012575241474728216,0.012256530049959302,0.018604874235987,-0.0016820582155954167,0.029471771994072693,-0.005875928076526815,-0.006544089526633989,-0.004609526327953084,0.003285797455534034,0.0037573623061302186,-0.014399475914365745,0.009090906607638782,-0.00828503023695415,-0.010878070818146401,0.015737483983290446,0.008635098382220985,-0.00208037440465203,0.0006262163112720209,-0.03687379045132566,0.0038565805792902808,0.017339864569144048,0.0298300718446618,0.010136151611678468,0.009340055911644107,0.026347622424049977,0.0005814932161696262,0.02689655842623706,0.011926315216354233,0.006387316329898418,0.002086014676766723,-0.009263939331400906,0.029558774464622184,0.02131866235929314
2019-01-17,0.012772299147084887,0.0023724215749723054,0.0005884604557362394,0.007506282556913213,-0.003229822392452064,0.017813082523895574,0.0015085549737219317,0.008474128583501717,0.0051953727675151384,0.011212084537650213,-0.00032230679441225263,0.013508356046413539,0.001798181757769246,0.03174860957317405,-0.009293782447106214,-0.000504974321203111,-0.0005555244225998734,-0.00045693074326358385,0.010230258269726233,0.009372711335466466,0.007318348979619138,0.005882995705406291,0.01554097158058143,0.0046235840841637454,0.0,-0.014776058872927766,0.0017549553521125638,0.01703617054497686,0.0002968248405057494,0.0026614792735255577,-0.0128691715857574,0.00012724496954330533,0.011700243458397708,0.013377300823366411,0.002845964694827341,0.0007897568340169414,0.030785797639346857,0.05562635673117988,0.021577822113760803,0.007509431660679411,-0.1338025376024885,0.0013549138609372235,0.007207085428210469,0.005491915116308643,0.008236140184206597,0.04024648578951995,0.01081090588680711,0.008076291867221475,0.005362828473588266,0.012439168970541647,0.011892337346936177,0.025237952323249768,-0.001962636439791998,0.000309129904806138,0.0226393690087745,0.013281450993057664,0.016496417094071347,-0.001290645666577106,0.01912842672632875,0.009335003884087811,0.014087966147654729,-0.006361019887619612,-0.028850895037983104,-0.041499530208926494,0.011068849006908188,0.02219071313099885,0.02718714981011594,0.014570662878023555,0.024072034421417143,0.010695338745474015,0.011715604097290333,0.0022311086208191,0.017220538209888225,0.009180743601133301,0.024169713203598953,0.011290816336267717,0.009257921055634277,-0.021484502203763967,0.005077358433048129,0.017592519990394795,0.013193833089808482,0.008113741764698812,-0.020715674421767805,0.01734164945795813,0.0033324721749843356,-0.03607895009524498,0.0030745688711419916,-0.0012947323847369852,0.006759142824918296,0.003179624634650935,0.01994231645895228,0.012487102714017873,0.01985683779116254,0.01357841332366716,0.002140300600101952,0.023246414359833878,-0.008159917100790892,-0.005704311719338495,-0.006493523278643387,-0.01643343622130944
2019-01-18,0.01039770121990724,0.0,0.010532408310760744,0.01355493708411526,0.021623289164939052,0.03128512477385348,0.023834292177807193,-0.006773706241905764,0.01552031424704392,0.021214044514539232,0.023564412746487573,-0.018319946774882467,0.00179464373932392,-0.019418067876816103,0.006978377671495117,0.012547202029504323,0.014888732469156452,0.015648182506632136,-0.06301296930839984,0.00030095739213198414,0.007437555955899455,0.008032971479051021,0.009106354189579058,0.02018805902319265,0.044981845434455714,0.02336739359795459,0.015227799091833027,0.022134910230589,0.014291110731102563,0.009336932118041652,-0.01530181824230814,0.022198427340157423,0.02141634233608336,-0.0073220438990801995,0.04822788292487035,0.004988958424460677,0.0022597754344659826,0.005685381644835452,0.021692067760455735,0.029970092794043612,-0.018978688802338883,0.016709324234094325,0.020931034936205073,0.0010595533471966512,-0.0075471819313053246,-0.012622567997466305,0.004470297206595308,0.008181473171232412,0.04090484031194297,0.031074588720327423,0.029014095818799657,-0.0025522316432184944,0.0,0.0046261585168694275,0.014954179743914331,0.008500797419157546,0.019830243617608545,0.0038662159984674815,0.028023275891283284,0.005889769767515318,0.0051762499275054275,-0.011498928670219843,0.03533543592120836,0.03144297224688586,0.00590945180048319,0.010441776173551798,-0.0031828915511660227,0.021397505420146068,0.004745580706411179,0.031906998421597166,-0.04075235701738755,0.01807294099721357,0.0012186733117824922,-0.04175178643543642,0.01787850563088611,0.01338324595915763,0.005779980757393055,0.012946035646625553,-0.0005627627458353324,0.011379103294277826,-0.0054117371202115905,0.01271348891911428,0.029932408705552582,0.009775935487312815,0.0014545488237382997,0.10587474392650309,0.02737810914165717,0.01177565415113424,0.017069207647275597,-0.0021185923144773078,0.01656917422116866,0.019457847214910284,0.0177919761389278,0.01417907248439132,0.007667086921306243,0.013617640656252927,-0.0031563470117901282,0.007253975592287798,-0.013114929775130735,0.02502538877242566
2019-01-22,-0.040137441845584654,-0.028848127880388263,-0.0075955478764528905,-0.006290758474373881,-0.014131920449918844,-0.006179161340372996,-0.01782209228331544,0.0030017639763304516,-0.004735274196155714,0.0,-0.04341526310962118,-0.021121766242553353,-0.005995233924776411,0.043172244292834616,0.012897492747261374,0.007948229027175291,-0.028734035855671358,-0.0020273775153638596,-0.04149975718963317,-0.007398026070846164,-0.010219196335093272,-0.01613109369715593,-0.01198565528912443,-0.010644403051305318,-0.030672165336955715,-0.019871011531768623,-0.018741027537180877,-0.007878897424442144,-0.031503320451394146,-0.024777588214972113,-0.013468959849415985,0.00031111033312836156,-0.018551759162371617,-0.0136093488793394,-0.05063553162609846,-0.010267235743070202,0.0022550119481872244,-0.004290102509479254,-0.0013300596782421792,-0.016101594478188375,0.01535679484974084,-0.014980880665659058,-0.013127677093837775,0.002643982143523793,-0.10291478159614131,0.02992323301507316,0.021183472855171637,0.053379120534214675,-0.016363689911781165,-0.02373707065912134,-0.020703939442431984,-0.01142202830540473,-0.056580767865013426,0.0003076082521786816,-0.03422340074779484,-0.00501444290100439,0.004690299765449435,0.00385103328056724,-0.01897011622541589,-0.013618240092315936,-0.012649867308361706,-0.020652820988898757,-0.0025888023752900224,-0.028188803629004777,-0.0019658655047858353,-0.05782520429371196,-0.013996971215456178,-0.030531390587939633,-0.01350486365982606,-0.016324994191941222,-0.05522343526351259,-0.003588675344946779,-0.0021334854370644862,-0.04070756374008777,-0.014630798639448273,-0.01488095628444297,-0.002663563848935624,-0.02321830800806879,-0.010755553328186007,-0.02344072010640197,-0.002328269080362322,-0.00935225254036487,-0.023873807628592925,0.02046235290446985,-0.002286564489930143,-0.06343758418892342,-0.010635179575325004,-0.032911711705201796,-0.005164225907234865,-0.0279588344192665,-0.02879405019671033,-0.016703910299038505,0.0022368758780419995,-0.0129897487633861,-0.0004246006158474813,-0.014125625494851857,-0.014862122409242673,-0.016133253910076473,-0.1340029340931176,-0.01822597507734036
2019-01-23,-0.02590448868431139,0.01212140677279816,-0.0023488108975868727,-0.00427771669769017,-0.02709308868640914,-0.023694498297527566,-0.009031653085524116,0.003122664142806819,0.0052076079400533715,0.00836141029397508,-0.015902120000684583,-0.030002301177875612,0.005397232211179048,-0.023754176416018513,-0.009657513226673409,0.018142468838632464,-0.0039507999725483245,0.0011270942861818511,-0.022858116274932616,0.014741570006254534,-0.0040122085541858254,0.027701775895106806,-0.012661670481036058,0.00168193632934166,-0.019310908266243487,0.01601403803137913,0.00043971296655520575,-0.0037539210363073394,-0.011081771510344396,0.0,0.0034413928196732613,-0.011946297363098601,0.00015606310105376053,0.011770125488439476,-0.00836274802847381,-0.011711709577326257,0.0111983154633446,0.004753010496701293,0.008897357598303568,-0.005920268246165428,0.04053172258137172,0.009342888091980583,-0.00754215820522397,0.0019343632416650713,-0.02238611066132634,0.017006791511465558,0.046916936445818624,0.015489448761726532,0.012879606744108152,-0.004185996532562797,-0.02043708293309976,0.0014349009536953616,-0.01044934126860908,-0.016749636947287705,-0.002196555546714052,0.017251677807686328,-0.00856947866447344,0.016518726020784857,-0.011709161157717585,-0.026362831901844963,-0.007529988123549103,0.023875118416087027,0.014521023152957557,-0.011764867776689503,0.003648118067239192,-0.0481650249673069,-0.027930811925488186,-0.0059958877715295955,0.0007994471812327042,0.01681541300500422,-0.011049954641612736,0.003986574533696441,-0.009813292748861446,-0.007937240344293883,0.0022082899270765566,-0.021468499002085917,0.01193049465539886,-0.007513973471842128,0.003975887796002553,0.002203908129980281,0.0403556657730082,0.00268090684203548,0.01597903151247282,0.011451021742747258,-0.01151241222716104,0.01329159358252019,0.0020108201687083493,0.01370526520236437,0.0029541856046781945,-0.0076628391457700396,-0.02901469844469995,-0.006206890195174619,-0.002516784102864378,-0.010354542232569486,0.002402779939264299,-0.015101383841345406,0.02221124734942892,0.004188293381657715,0.02238897298214282,0.13304727188971066
2019-01-24,0.03661409099775881,0.0048076968839092515,0.0052770714332228685,-0.01313331616626412,-0.006350892858234758,0.014005817625694306,0.00953113712427367,0.008794644531580076,-0.006917765693126299,0.005811388935871076,0.011290115879129203,0.037364309871014356,-0.010823878256593922,0.002401016513230214,0.017407726309579985,0.003395622151989741,0.00465456375178519,0.004971538101857131,0.014347434665984204,-0.017169142782915703,-0.0028006293425999473,0.02098861325837653,0.012923513523778851,-0.0037277459138298497,-0.017988320268787827,0.005566401211791749,0.007011430659416895,-0.011347062572086841,-0.018643069565660753,0.010110719772597143,0.02825388277969898,-0.009864141083372857,0.0011955560121714726,-0.011504667699433035,0.07039142016583444,0.006405180790454601,-0.0031231497777657324,-0.011047632094502546,0.01217587201011927,0.0004949364748325635,-0.021839572908242122,0.0024519073325190988,-0.012477981454834364,0.003857537260489874,0.018561999718795352,0.01689496555697545,0.004158025977282875,-0.006517858223823669,0.014519329258848579,0.005751058554711808,0.012126926556732087,0.021561053773890837,0.004192722843743502,-0.005646166632992333,0.020747911727272417,0.012089293557709269,-0.0005554272531287374,0.0018887237709890314,0.010581844755656267,0.02294568403851205,-0.024578323023860538,0.026456499982132176,-0.00916598429084603,-0.033425657688897825,0.005864963086327446,-0.008434687651833528,0.02378412091690052,0.0728085603079025,0.023951740928850995,0.029954009395956938,0.01470620454534921,0.032295619764791006,0.0046118065045948065,0.007768981679891596,0.002643579041118116,0.023714578305944034,0.0023398456831387193,-0.003908803563209773,0.003960248109803999,-0.015530023203261134,-0.018832948874306865,-0.028515039960411936,0.04076919422135816,0.0007851374286138579,0.006923289639516383,0.09410913300489865,-0.006801936718306756,-0.008238249975577538,-0.00814512687485669,0.00493287645644358,-0.030534370252768284,0.01066571776961922,0.0011193764942181161,0.01588594284729483,0.0012697738892430976,0.004759781071017599,0.04499757474785282,-0.009976646997838401,-0.02238897298214282,-0.022280289861266844
2019-01-25,0.01603955152470382,0.046846928813025324,0.022550717770915885,-0.02854305325165729,-0.03024452761517793,0.02268917695537409,0.01683195376747859,-0.022265156007932774,0.002564215958487104,0.007422680034252949,-0.009621701245801972,0.012955634043798625,0.0054266460454148735,0.03069901294984101,0.014875186044499777,0.01537744085824011,0.009802646915961333,0.015212784144545743,0.12062800013870945,0.02401439386602844,0.029192891410072086,0.01259343423011261,0.012500420860653616,0.006245408061692714,0.011841206104809654,0.002132554162619371,0.001309123067140927,0.019255554552023657,-0.011103470726339992,0.005017250509636639,-0.006932648557032461,0.009297683467739404,0.017404160040999095,-0.004798853738488873,0.0492315810343098,0.007157066414813951,0.0106668044478333,0.01681321756809684,-0.0005617556379022837,0.042600586777385985,0.040480050613292295,0.012243853315019315,0.00343014456363111,-0.0063201379752508835,0.05006649337607927,0.034626613477329204,0.008264462624588464,0.009839652964055645,0.025710853878996076,0.04236435330387822,0.018147102772195556,0.009219282353070124,0.026833331460540233,0.01591521586421285,0.007154138593224779,0.004496105030760145,-0.0036176501983629095,-0.0012587527333538517,0.024142555777108665,0.06363634113689898,-0.013946461922736741,-0.026456499982132176,0.001472247547296579,0.018855840371621024,0.0038910497895425777,0.05559859110308629,0.037466089818324555,0.03274777983934474,-0.0010408626357119033,0.04148813164116705,0.016289978346095024,0.008438790900248794,0.006421274243290309,0.014530572927746732,0.007597932309990618,0.021458790304754505,-0.01738675724699501,0.008449836729861993,0.0028194174223794555,0.00557417183600073,0.015094683806101017,0.018424254935383022,0.018844675665850907,-0.00679056785197929,-0.004400308996863611,0.1506203935047976,0.0029026334297386214,0.005998138020232968,0.0074075128540234125,0.016807088769337675,0.022588897919753936,0.017807700557843642,-0.00041959267899205344,0.006675857569549581,0.004922095256356229,0.018437794907213867,-0.0387409814976416,0.0005277978906783609,0.055059724165419266,0.07107046557639274
